ride_date,num_rides,avg_duration_min,temp_f,max_temp_f,min_temp_f,wind_speed_knots,precip_in,month,day_of_week_original_Monday,day_of_week_original_Saturday,day_of_week_original_Sunday,day_of_week_original_Thursday,day_of_week_original_Tuesday,day_of_week_original_Wednesday,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,day_of_week_original_Monday,day_of_week_original_Saturday,day_of_week_original_Sunday,day_of_week_original_Thursday,day_of_week_original_Tuesday,day_of_week_original_Wednesday,day_of_week_original_Monday,day_of_week_original_Saturday,day_of_week_original_Sunday,day_of_week_original_Thursday,day_of_week_original_Tuesday,day_of_week_original_Wednesday,day_of_week_original_Monday,day_of_week_original_Saturday,day_of_week_original_Sunday,day_of_week_original_Thursday,day_of_week_original_Tuesday,day_of_week_original_Wednesday,year,days_since_launch
2017-07-28,63899,15.266647887030054,76.9,84.0,66.9,5.8,0.0,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,1488
2017-07-29,52947,17.363740155249598,73.3,84.0,68.0,13.2,0.0,7,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2017,1489
2017-07-30,59342,19.02969734757844,72.9,82.0,66.0,7.0,0.0,7,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2017,1490
2017-07-31,64218,14.699782252120384,77.7,89.1,66.0,5.3,0.0,7,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2017,1491
2017-08-01,66677,17.666347716104,81.3,91.0,70.0,5.1,0.0,8,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2017,1492
2017-08-02,56184,20.02627616403247,79.6,91.0,69.1,6.1,0.0,8,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2017,1493
2017-08-03,66149,19.157882205324345,76.2,88.0,69.1,6.2,0.08,8,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2017,1494
2017-08-04,56394,18.536455414878663,78.1,87.1,70.0,10.0,0.1,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,1495
2017-08-05,58971,24.419910068790863,76.3,84.9,70.0,10.0,0.82,8,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2017,1496
2017-08-06,56476,22.54658999693085,72.0,80.1,66.0,10.9,0.16,8,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2017,1497
2017-08-07,23395,12.287061337892712,70.2,78.1,66.0,5.8,0.0,8,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2017,1498
2017-08-08,65233,18.123004971921155,70.3,80.1,64.9,7.1,0.43,8,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2017,1499
2017-08-09,67884,21.832384165144465,76.5,84.9,64.9,5.2,0.0,8,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2017,1500
2017-08-10,66249,16.36331290535204,77.5,86.0,68.0,6.0,0.0,8,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2017,1501
2017-08-11,63140,19.479002481258576,75.9,86.0,71.1,7.7,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,1502
2017-08-12,60540,23.13261452483207,71.8,82.0,64.9,5.9,0.17,8,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2017,1503
2017-08-13,57518,21.7524913939984,76.8,84.9,64.9,8.0,0.16,8,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2017,1504
2017-08-14,61482,23.302006549342355,76.6,84.9,71.1,5.8,0.0,8,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2017,1505
2017-08-15,52461,15.563273034571711,73.2,77.0,69.1,5.3,0.32,8,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2017,1506
2017-08-16,68436,17.916156457614896,76.8,86.0,69.1,4.8,0.12,8,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2017,1507
2017-08-17,66656,17.591802438390143,76.4,86.0,70.0,7.0,0.0,8,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2017,1508
2017-08-18,36620,17.11995039140725,77.3,82.9,70.0,7.7,0.01,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,1509
2017-08-19,62442,24.200790600343783,80.1,89.1,73.0,7.5,0.9,8,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2017,1510
2017-08-20,55442,20.311299496170175,78.7,89.1,71.1,10.4,0.0,8,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2017,1511
2017-08-21,61059,18.411591520769523,80.8,88.0,71.1,6.7,0.0,8,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2017,1512
2017-08-22,60541,19.689789839392585,81.5,91.0,75.0,8.6,0.0,8,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2017,1513
2017-08-23,65070,20.25781414886533,78.2,84.0,73.4,11.1,0.25,8,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2017,1514
2017-08-24,66307,19.998282232645117,75.2,82.0,69.1,6.8,0.02,8,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2017,1515
2017-08-25,64217,16.986893657442735,72.3,81.0,66.0,6.0,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,1516
2017-08-26,50109,19.136690015765627,71.0,78.1,64.0,5.7,0.0,8,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2017,1517
2017-08-27,54598,22.603337423837257,70.2,77.0,64.0,7.1,0.0,8,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2017,1518
2017-08-28,60886,16.823883706161244,69.8,77.0,64.0,9.3,0.0,8,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2017,1519
2017-08-29,35152,14.879735150204825,66.5,75.0,64.0,11.6,0.0,8,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2017,1520
2017-08-30,65329,16.343364100680144,67.5,80.1,61.0,10.6,0.32,8,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2017,1521
2017-08-31,64881,15.472770148425578,74.0,82.0,61.0,9.8,0.01,8,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2017,1522
2017-09-01,54881,16.89548720565102,65.4,82.0,55.9,10.7,0.0,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,1523
2017-09-02,37812,21.40347993582284,63.2,72.0,55.9,7.9,0.0,9,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2017,1524
2017-09-03,30955,20.100291283045284,62.6,72.0,55.9,9.8,0.79,9,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2017,1525
2017-09-04,55285,22.74168038346749,71.3,82.0,59.0,11.2,0.4,9,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2017,1526
2017-09-05,65445,17.344608959176913,76.4,84.9,64.0,8.8,0.0,9,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2017,1527
2017-09-06,42295,13.882774953698227,69.9,84.9,62.1,7.0,0.0,9,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2017,1528
2017-09-07,69519,16.86566478228973,65.4,73.0,60.8,8.3,0.44,9,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2017,1529
2017-09-08,69574,15.893449181207547,67.5,75.0,61.0,10.6,0.0,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,1530
2017-09-09,60155,18.967705926356917,63.7,73.0,57.9,9.1,0.0,9,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2017,1531
2017-09-10,60711,18.793300225659262,65.0,73.0,59.0,9.7,0.0,9,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2017,1532
2017-09-11,71917,16.345572674054814,67.7,78.1,59.0,5.1,0.0,9,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2017,1533
2017-09-12,74580,15.4607794761777,71.9,82.0,59.0,2.9,0.0,9,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2017,1534
2017-09-13,69566,16.056317022683494,74.0,84.0,63.0,4.9,0.0,9,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2017,1535
2017-09-14,72071,14.61505737397844,75.1,84.0,66.9,7.0,0.02,9,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2017,1536
2017-09-15,72297,17.247020392731834,76.6,82.9,70.0,6.3,0.0,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,1537
2017-09-16,61036,18.3546879437272,74.2,82.0,69.1,5.8,0.0,9,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2017,1538
2017-09-17,59967,18.680991767694454,72.8,81.0,69.1,5.1,0.0,9,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2017,1539
2017-09-18,64130,14.658271479806649,70.6,81.0,68.0,8.7,0.0,9,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2017,1540
2017-09-19,57910,13.970031658320382,72.3,78.1,68.0,13.7,0.0,9,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2017,1541
2017-09-20,71150,15.325442492386973,73.9,78.1,69.1,13.3,0.19,9,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2017,1542
2017-09-21,67742,15.094857449342111,75.8,79.0,71.1,10.2,0.0,9,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2017,1543
2017-09-22,70127,17.240455411848032,73.8,81.0,68.0,11.5,0.0,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,1544
2017-09-23,62687,21.87894433189232,76.5,86.0,68.0,10.0,0.0,9,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2017,1545
2017-09-24,57458,18.536830380451818,79.5,91.0,70.0,3.5,0.0,9,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2017,1546
2017-09-25,69200,14.692419315992291,77.5,91.0,71.1,5.5,0.0,9,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2017,1547
2017-09-26,71518,14.116304053991072,73.7,86.0,68.0,5.6,0.0,9,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2017,1548
2017-09-27,69897,14.3546358689691,75.0,84.0,68.0,7.2,0.0,9,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2017,1549
2017-09-28,70883,14.30654552807678,74.1,84.0,68.0,11.8,0.0,9,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2017,1550
2017-09-29,67177,14.832269477152398,63.3,77.0,57.0,9.0,0.0,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,1551
2017-09-30,50153,15.510478602144104,62.1,70.0,55.9,9.4,0.0,9,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2017,1552
2017-10-01,55505,20.97570459117797,58.8,70.0,52.0,6.8,0.0,10,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2017,1553
2017-10-02,65511,16.055658082866493,64.5,73.9,52.0,4.8,0.0,10,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2017,1554
2017-10-03,69105,15.444736270892124,64.0,73.9,55.9,5.2,0.0,10,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2017,1555
2017-10-04,71454,17.47994490628002,64.8,75.0,57.9,6.8,0.0,10,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2017,1556
2017-10-05,70174,15.332242473470709,73.0,84.0,57.9,9.5,0.0,10,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2017,1557
2017-10-06,70257,26.95417348686488,74.7,84.0,66.0,7.0,0.0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,1558
2017-10-07,63635,26.912435242659967,72.4,82.0,66.0,6.4,0.0,10,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2017,1559
2017-10-08,41044,27.229053373615315,74.0,82.0,66.0,9.3,0.0,10,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2017,1560
2017-10-09,38391,15.025982218054574,73.9,80.1,71.1,9.0,0.39,10,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2017,1561
2017-10-10,74118,15.892096161975948,75.1,81.0,69.1,8.4,0.21,10,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2017,1562
2017-10-11,63589,15.352759911305418,70.8,81.0,68.0,7.0,0.0,10,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2017,1563
2017-10-12,61248,21.15688566701497,62.7,78.1,59.0,14.4,0.07,10,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2017,1564
2017-10-13,67020,17.56857927981697,59.1,68.0,53.1,11.2,0.03,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,1565
2017-10-14,58777,22.402013826269915,65.7,73.0,53.1,6.6,0.03,10,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2017,1566
2017-10-15,56529,16.607031199325416,69.8,75.0,62.1,6.8,0.0,10,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2017,1567
2017-10-16,61730,13.4292575193045,62.6,75.0,55.0,14.0,0.01,10,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2017,1568
2017-10-17,64480,14.584902036807282,51.8,71.1,45.0,8.7,0.0,10,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2017,1569
2017-10-18,70234,16.483878415961875,60.0,73.9,45.0,6.2,0.0,10,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2017,1570
2017-10-19,72311,15.95540789091563,64.7,73.9,52.0,7.9,0.0,10,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2017,1571
2017-10-20,72173,17.63884185683474,66.9,73.9,57.9,9.7,0.0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,1572
2017-10-21,65874,18.13027598141907,67.7,79.0,59.0,4.6,0.0,10,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2017,1573
2017-10-22,62150,20.691869670152848,66.7,75.9,57.9,4.5,0.0,10,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2017,1574
2017-10-23,69274,16.22145971071398,66.9,75.9,57.9,7.1,0.0,10,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2017,1575
2017-10-24,48077,13.248867788478202,70.8,75.9,61.0,17.4,0.04,10,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2017,1576
2017-10-25,71287,16.319445106868482,64.8,75.9,61.0,5.5,0.09,10,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2017,1577
2017-10-26,64003,14.97438739850736,58.0,68.0,53.1,10.5,0.0,10,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2017,1578
2017-10-27,69268,18.71862379934938,55.7,63.0,51.1,8.9,0.0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,1579
2017-10-28,61348,21.18242349655517,60.9,68.0,51.1,9.0,0.0,10,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2017,1580
2017-10-29,9537,14.528385935479362,64.0,68.0,54.0,10.3,0.1,10,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2017,1581
2017-10-30,49247,13.980375454342395,57.1,68.0,46.9,15.9,2.79,10,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2017,1582
2017-10-31,60242,13.936887055542648,53.8,62.1,46.9,13.2,0.05,10,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2017,1583
2017-11-01,60773,14.487495269280767,51.4,57.9,46.9,7.8,0.0,11,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2017,1584
2017-11-02,70810,15.926368921527088,63.0,72.0,46.9,6.7,0.0,11,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2017,1585
2017-11-03,71818,17.543681946030237,66.1,75.0,57.9,7.6,0.0,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,1586
2017-11-04,53435,21.41534418764231,53.1,75.0,48.0,10.3,0.0,11,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2017,1587
2017-11-05,34943,14.415929752263212,54.8,61.0,48.0,7.8,0.02,11,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2017,1588
2017-11-06,57606,14.3037498987374,62.6,66.0,52.0,7.8,0.08,11,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2017,1589
2017-11-07,36362,14.375742991767964,48.0,66.0,42.1,10.3,0.0,11,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2017,1590
2017-11-08,54211,14.705854592856303,43.4,51.1,39.9,9.5,0.6,11,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2017,1591
2017-11-09,58417,15.011814768531996,47.6,55.9,39.9,6.5,0.0,11,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2017,1592
2017-11-10,38432,13.714919858451292,44.4,55.9,30.9,15.2,0.0,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,1593
2017-11-11,28142,13.736916945016937,31.0,37.9,26.1,11.3,0.0,11,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2017,1594
2017-11-12,32471,14.86564575569996,39.5,46.9,26.1,4.3,0.0,11,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2017,1595
2017-11-13,38753,12.488074901728034,45.4,50.0,34.0,6.2,0.0,11,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2017,1596
2017-11-14,52279,13.64024656171694,43.0,50.0,39.0,8.3,0.05,11,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2017,1597
2017-11-15,54230,12.714872764152684,43.5,51.1,37.9,7.4,0.0,11,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2017,1598
2017-11-16,49737,13.12145016118115,52.2,59.0,37.9,10.2,0.7,11,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2017,1599
2017-11-17,48991,14.673116490784022,45.5,59.0,41.0,16.8,0.08,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,1600
2017-11-18,27745,14.609453354958848,44.0,52.0,36.0,7.2,0.0,11,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2017,1601
2017-11-19,31598,15.503607823279957,53.5,60.1,36.0,15.7,0.33,11,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2017,1602
2017-11-20,45121,12.479933216610153,43.1,60.1,37.0,13.1,0.02,11,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2017,1603
2017-11-21,52451,15.001825831093145,49.1,59.0,37.0,11.2,0.0,11,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2017,1604
2017-11-22,32298,15.141786901149713,51.7,59.0,43.0,8.7,0.0,11,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2017,1605
2017-11-23,13705,17.551150431715925,38.7,55.0,34.0,10.9,0.16,11,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2017,1606
2017-11-24,23724,18.90836705445962,43.0,51.1,34.0,5.7,0.0,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,1607
2017-11-25,30518,25.39883620595494,48.6,57.9,37.0,6.9,0.0,11,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2017,1608
2017-11-26,27181,13.695223992249486,49.3,57.9,42.1,13.0,0.0,11,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2017,1609
2017-11-27,46733,13.079298711117769,45.3,53.1,42.1,12.9,0.0,11,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2017,1610
2017-11-28,51170,13.056802488437237,44.0,53.1,37.0,8.1,0.0,11,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2017,1611
2017-11-29,55295,13.357888898936007,54.4,64.0,37.0,10.4,0.0,11,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2017,1612
2017-11-30,51700,11.952303352675695,44.2,64.0,39.9,7.3,0.0,11,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2017,1613
2017-12-01,50708,12.975768452052272,50.4,54.0,39.9,9.3,0.02,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2017,1614
